"Plot Title: TRH_02"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10981298, SEN S/N: 10981298, LBL: Temp_2)","RH, % (LGR S/N: 10981298, SEN S/N: 10981298, LBL: RH_2)","Button Down (LGR S/N: 10981298)","Button Up (LGR S/N: 10981298)","Stopped (LGR S/N: 10981298)","End Of File (LGR S/N: 10981298)"
7201,07/13/22 09:45:00 AM,25.021,51.167,,,,
7202,07/13/22 09:45:30 AM,25.021,51.071,,,,
7203,07/13/22 09:46:00 AM,25.021,51.071,,,,
7204,07/13/22 09:46:30 AM,25.021,51.008,,,,
7205,07/13/22 09:47:00 AM,25.021,51.071,,,,
7206,07/13/22 09:47:30 AM,25.021,51.103,,,,
7207,07/13/22 09:48:00 AM,25.045,51.075,,,,
7208,07/13/22 09:48:30 AM,25.045,51.106,,,,
7209,07/13/22 09:49:00 AM,25.045,51.138,,,,
7210,07/13/22 09:49:30 AM,25.045,51.138,,,,
7211,07/13/22 09:50:00 AM,25.045,51.138,,,,
7212,07/13/22 09:50:30 AM,25.045,51.138,,,,
7213,07/13/22 09:51:00 AM,25.070,51.078,,,,
7214,07/13/22 09:51:30 AM,25.070,51.078,,,,
7215,07/13/22 09:52:00 AM,25.070,51.046,,,,
7216,07/13/22 09:52:30 AM,25.070,51.014,,,,
7217,07/13/22 09:53:00 AM,25.070,51.046,,,,
7218,07/13/22 09:53:30 AM,25.070,50.951,,,,
7219,07/13/22 09:54:00 AM,25.070,50.887,,,,
7220,07/13/22 09:54:30 AM,25.094,50.859,,,,
7221,07/13/22 09:55:00 AM,25.094,50.859,,,,
7222,07/13/22 09:55:30 AM,25.094,50.891,,,,
7223,07/13/22 09:56:00 AM,25.094,50.827,,,,
7224,07/13/22 09:56:30 AM,25.094,50.827,,,,
7225,07/13/22 09:57:00 AM,25.094,50.795,,,,
7226,07/13/22 09:57:30 AM,25.094,50.763,,,,
7227,07/13/22 09:58:00 AM,25.118,50.862,,,,
7228,07/13/22 09:58:30 AM,25.118,50.926,,,,
7229,07/13/22 09:59:00 AM,25.118,50.926,,,,
7230,07/13/22 09:59:30 AM,25.118,50.957,,,,
7231,07/13/22 10:00:00 AM,25.118,50.957,,,,
7232,07/13/22 10:00:30 AM,25.094,51.049,,,,
7233,07/13/22 10:01:00 AM,25.094,51.018,,,,
7234,07/13/22 10:01:30 AM,25.094,50.891,,,,
7235,07/13/22 10:02:00 AM,25.094,50.891,,,,
7236,07/13/22 10:02:30 AM,25.094,50.954,,,,
7237,07/13/22 10:03:00 AM,25.094,50.954,,,,
7238,07/13/22 10:03:30 AM,25.094,50.954,,,,
7239,07/13/22 10:04:00 AM,25.094,50.922,,,,
7240,07/13/22 10:04:30 AM,25.118,50.894,,,,
7241,07/13/22 10:05:00 AM,25.094,50.954,,,,
7242,07/13/22 10:05:30 AM,25.118,50.862,,,,
7243,07/13/22 10:06:00 AM,25.118,50.894,,,,
7244,07/13/22 10:06:30 AM,25.118,50.894,,,,
7245,07/13/22 10:07:00 AM,25.118,50.830,,,,
7246,07/13/22 10:07:30 AM,25.118,50.894,,,,
7247,07/13/22 10:08:00 AM,25.118,50.830,,,,
7248,07/13/22 10:08:30 AM,25.118,50.830,,,,
7249,07/13/22 10:09:00 AM,25.118,50.830,,,,
7250,07/13/22 10:09:30 AM,25.142,50.802,,,,
7251,07/13/22 10:10:00 AM,25.142,50.833,,,,
7252,07/13/22 10:10:30 AM,25.142,50.770,,,,
7253,07/13/22 10:11:00 AM,25.142,50.833,,,,
7254,07/13/22 10:11:30 AM,25.142,50.770,,,,
7255,07/13/22 10:12:00 AM,25.142,50.802,,,,
7256,07/13/22 10:12:30 AM,25.142,50.770,,,,
7257,07/13/22 10:13:00 AM,25.142,50.770,,,,
7258,07/13/22 10:13:30 AM,25.142,50.770,,,,
7259,07/13/22 10:14:00 AM,25.167,50.805,,,,
7260,07/13/22 10:14:30 AM,25.167,50.805,,,,
7261,07/13/22 10:15:00 AM,25.167,50.741,,,,
7262,07/13/22 10:15:30 AM,25.167,50.773,,,,
7263,07/13/22 10:16:00 AM,25.167,50.773,,,,
7264,07/13/22 10:16:30 AM,25.167,50.709,,,,
7265,07/13/22 10:17:00 AM,25.191,50.713,,,,
7266,07/13/22 10:17:30 AM,25.191,50.713,,,,
7267,07/13/22 10:18:00 AM,25.191,50.713,,,,
7268,07/13/22 10:18:30 AM,25.191,50.713,,,,
7269,07/13/22 10:19:00 AM,25.191,50.713,,,,
7270,07/13/22 10:19:30 AM,25.191,50.713,,,,
7271,07/13/22 10:20:00 AM,25.191,50.713,,,,
7272,07/13/22 10:20:30 AM,25.215,50.684,,,,
7273,07/13/22 10:21:00 AM,25.215,50.589,,,,
7274,07/13/22 10:21:30 AM,25.215,50.557,,,,
7275,07/13/22 10:22:00 AM,25.239,50.560,,,,
7276,07/13/22 10:22:30 AM,25.239,50.624,,,,
7277,07/13/22 10:23:00 AM,25.239,50.592,,,,
7278,07/13/22 10:23:30 AM,25.239,50.624,,,,
7279,07/13/22 10:24:00 AM,25.239,50.592,,,,
7280,07/13/22 10:24:30 AM,25.239,50.528,,,,
7281,07/13/22 10:25:00 AM,25.239,50.528,,,,
7282,07/13/22 10:25:30 AM,25.239,50.496,,,,
7283,07/13/22 10:26:00 AM,25.239,50.496,,,,
7284,07/13/22 10:26:30 AM,25.239,50.560,,,,
7285,07/13/22 10:27:00 AM,25.239,50.560,,,,
7286,07/13/22 10:27:30 AM,25.239,50.560,,,,
7287,07/13/22 10:28:00 AM,25.239,50.560,,,,
7288,07/13/22 10:28:30 AM,25.239,50.560,,,,
7289,07/13/22 10:29:00 AM,25.239,50.592,,,,
7290,07/13/22 10:29:30 AM,25.239,50.592,,,,
7291,07/13/22 10:30:00 AM,25.264,50.563,,,,
7292,07/13/22 10:30:30 AM,25.264,50.563,,,,
7293,07/13/22 10:31:00 AM,25.264,50.595,,,,
7294,07/13/22 10:31:30 AM,25.264,50.595,,,,
7295,07/13/22 10:32:00 AM,25.264,50.532,,,,
7296,07/13/22 10:32:30 AM,25.264,50.468,,,,
7297,07/13/22 10:33:00 AM,25.264,50.468,,,,
7298,07/13/22 10:33:30 AM,25.264,50.532,,,,
7299,07/13/22 10:34:00 AM,25.264,50.468,,,,
7300,07/13/22 10:34:30 AM,25.264,50.532,,,,
7301,07/13/22 10:35:00 AM,25.264,50.563,,,,
7302,07/13/22 10:35:30 AM,25.264,50.500,,,,
7303,07/13/22 10:36:00 AM,25.264,50.532,,,,
7304,07/13/22 10:36:30 AM,25.264,50.532,,,,
7305,07/13/22 10:37:00 AM,25.264,50.532,,,,
7306,07/13/22 10:37:30 AM,25.264,50.563,,,,
7307,07/13/22 10:38:00 AM,25.264,50.468,,,,
7308,07/13/22 10:38:30 AM,25.264,50.468,,,,
7309,07/13/22 10:39:00 AM,25.264,50.436,,,,
7310,07/13/22 10:39:30 AM,25.264,50.436,,,,
7311,07/13/22 10:40:00 AM,25.264,50.468,,,,
7312,07/13/22 10:40:30 AM,25.264,50.468,,,,
7313,07/13/22 10:41:00 AM,25.264,50.468,,,,
7314,07/13/22 10:41:30 AM,25.264,50.532,,,,
7315,07/13/22 10:42:00 AM,25.264,50.532,,,,
7316,07/13/22 10:42:30 AM,25.288,50.535,,,,
7317,07/13/22 10:43:00 AM,25.264,50.500,,,,
7318,07/13/22 10:43:30 AM,25.264,50.468,,,,
7319,07/13/22 10:44:00 AM,25.264,50.532,,,,
7320,07/13/22 10:44:30 AM,25.264,50.563,,,,
7321,07/13/22 10:45:00 AM,25.264,50.532,,,,
7322,07/13/22 10:45:30 AM,25.288,50.535,,,,
7323,07/13/22 10:46:00 AM,25.264,50.532,,,,
7324,07/13/22 10:46:30 AM,25.264,50.468,,,,
7325,07/13/22 10:47:00 AM,25.264,50.468,,,,
7326,07/13/22 10:47:30 AM,25.288,50.471,,,,
7327,07/13/22 10:48:00 AM,25.288,50.535,,,,
7328,07/13/22 10:48:30 AM,25.288,50.503,,,,
7329,07/13/22 10:49:00 AM,25.264,50.500,,,,
7330,07/13/22 10:49:30 AM,25.288,50.503,,,,
7331,07/13/22 10:50:00 AM,25.288,50.439,,,,
7332,07/13/22 10:50:30 AM,25.288,50.439,,,,
7333,07/13/22 10:51:00 AM,25.288,50.439,,,,
7334,07/13/22 10:51:30 AM,25.264,50.468,,,,
7335,07/13/22 10:52:00 AM,25.288,50.376,,,,
7336,07/13/22 10:52:30 AM,25.288,50.376,,,,
7337,07/13/22 10:53:00 AM,25.288,50.407,,,,
7338,07/13/22 10:53:30 AM,25.288,50.407,,,,
7339,07/13/22 10:54:00 AM,25.288,50.439,,,,
7340,07/13/22 10:54:30 AM,25.288,50.439,,,,
7341,07/13/22 10:55:00 AM,25.288,50.407,,,,
7342,07/13/22 10:55:30 AM,25.288,50.439,,,,
7343,07/13/22 10:56:00 AM,25.288,50.471,,,,
7344,07/13/22 10:56:30 AM,25.288,50.344,,,,
7345,07/13/22 10:57:00 AM,25.288,50.344,,,,
7346,07/13/22 10:57:30 AM,25.288,50.407,,,,
7347,07/13/22 10:58:00 AM,25.288,50.471,,,,
7348,07/13/22 10:58:30 AM,25.288,50.471,,,,
7349,07/13/22 10:59:00 AM,25.288,50.471,,,,
7350,07/13/22 10:59:30 AM,25.312,50.442,,,,
7351,07/13/22 11:00:00 AM,25.312,50.474,,,,
7352,07/13/22 11:00:30 AM,25.312,50.474,,,,
7353,07/13/22 11:01:00 AM,25.312,50.474,,,,
7354,07/13/22 11:01:30 AM,25.312,50.506,,,,
7355,07/13/22 11:02:00 AM,25.312,50.506,,,,
7356,07/13/22 11:02:30 AM,25.312,50.474,,,,
7357,07/13/22 11:03:00 AM,25.312,50.442,,,,
7358,07/13/22 11:03:30 AM,25.312,50.442,,,,
7359,07/13/22 11:04:00 AM,25.312,50.411,,,,
7360,07/13/22 11:04:30 AM,25.312,50.442,,,,
7361,07/13/22 11:05:00 AM,25.312,50.442,,,,
7362,07/13/22 11:05:30 AM,25.312,50.474,,,,
7363,07/13/22 11:06:00 AM,25.312,50.474,,,,
7364,07/13/22 11:06:30 AM,25.312,50.442,,,,
7365,07/13/22 11:07:00 AM,25.336,50.478,,,,
7366,07/13/22 11:07:30 AM,25.336,50.446,,,,
7367,07/13/22 11:08:00 AM,25.336,50.478,,,,
7368,07/13/22 11:08:30 AM,25.336,50.478,,,,
7369,07/13/22 11:09:00 AM,25.336,50.478,,,,
7370,07/13/22 11:09:30 AM,25.336,50.414,,,,
7371,07/13/22 11:10:00 AM,25.336,50.478,,,,
7372,07/13/22 11:10:30 AM,25.336,50.478,,,,
7373,07/13/22 11:11:00 AM,25.336,50.478,,,,
7374,07/13/22 11:11:30 AM,25.336,50.478,,,,
7375,07/13/22 11:12:00 AM,25.336,50.478,,,,
7376,07/13/22 11:12:30 AM,25.336,50.478,,,,
7377,07/13/22 11:13:00 AM,25.336,50.478,,,,
7378,07/13/22 11:13:30 AM,25.336,50.478,,,,
7379,07/13/22 11:14:00 AM,25.336,50.478,,,,
7380,07/13/22 11:14:30 AM,25.336,50.478,,,,
7381,07/13/22 11:15:00 AM,25.361,50.513,,,,
7382,07/13/22 11:15:30 AM,25.361,50.513,,,,
7383,07/13/22 11:16:00 AM,25.361,50.544,,,,
7384,07/13/22 11:16:30 AM,25.361,50.513,,,,
7385,07/13/22 11:17:00 AM,25.361,50.544,,,,
7386,07/13/22 11:17:30 AM,25.361,50.576,,,,
7387,07/13/22 11:18:00 AM,25.361,50.608,,,,
7388,07/13/22 11:18:30 AM,25.361,50.608,,,,
7389,07/13/22 11:19:00 AM,25.361,50.608,,,,
7390,07/13/22 11:19:30 AM,25.361,50.672,,,,
7391,07/13/22 11:20:00 AM,25.361,50.672,,,,
7392,07/13/22 11:20:30 AM,25.361,50.704,,,,
7393,07/13/22 11:21:00 AM,25.385,50.739,,,,
7394,07/13/22 11:21:30 AM,25.361,50.735,,,,
7395,07/13/22 11:22:00 AM,25.361,50.767,,,,
7396,07/13/22 11:22:30 AM,25.361,50.799,,,,
7397,07/13/22 11:23:00 AM,25.385,50.802,,,,
7398,07/13/22 11:23:30 AM,25.361,50.799,,,,
7399,07/13/22 11:24:00 AM,25.361,50.831,,,,
7400,07/13/22 11:24:30 AM,25.361,50.831,,,,
7401,07/13/22 11:25:00 AM,25.361,50.863,,,,
7402,07/13/22 11:25:30 AM,25.361,50.894,,,,
7403,07/13/22 11:26:00 AM,25.361,50.926,,,,
7404,07/13/22 11:26:30 AM,25.361,50.926,,,,
7405,07/13/22 11:27:00 AM,25.361,50.926,,,,
7406,07/13/22 11:27:30 AM,25.361,50.990,,,,
7407,07/13/22 11:28:00 AM,25.361,50.958,,,,
7408,07/13/22 11:28:30 AM,25.361,50.990,,,,
7409,07/13/22 11:29:00 AM,25.361,50.990,,,,
7410,07/13/22 11:29:30 AM,25.385,50.993,,,,
7411,07/13/22 11:30:00 AM,25.385,50.993,,,,
7412,07/13/22 11:30:30 AM,25.385,51.025,,,,
7413,07/13/22 11:31:00 AM,25.385,51.057,,,,
7414,07/13/22 11:31:30 AM,25.385,51.088,,,,
7415,07/13/22 11:32:00 AM,25.385,51.057,,,,
7416,07/13/22 11:32:30 AM,25.385,51.088,,,,
7417,07/13/22 11:33:00 AM,25.385,51.088,,,,
7418,07/13/22 11:33:30 AM,25.385,51.088,,,,
7419,07/13/22 11:34:00 AM,25.385,51.120,,,,
7420,07/13/22 11:34:30 AM,25.385,51.152,,,,
7421,07/13/22 11:35:00 AM,25.385,51.152,,,,
7422,07/13/22 11:35:30 AM,25.385,51.184,,,,
7423,07/13/22 11:36:00 AM,25.385,51.215,,,,
7424,07/13/22 11:36:30 AM,25.385,51.215,,,,
7425,07/13/22 11:37:00 AM,25.385,51.215,,,,
7426,07/13/22 11:37:30 AM,25.385,51.215,,,,
7427,07/13/22 11:38:00 AM,25.385,51.215,,,,
7428,07/13/22 11:38:30 AM,25.385,51.247,,,,
7429,07/13/22 11:39:00 AM,25.385,51.247,,,,
7430,07/13/22 11:39:30 AM,25.385,51.247,,,,
7431,07/13/22 11:40:00 AM,25.409,51.250,,,,
7432,07/13/22 11:40:30 AM,25.385,51.247,,,,
7433,07/13/22 11:41:00 AM,25.385,51.247,,,,
7434,07/13/22 11:41:30 AM,25.385,51.279,,,,
7435,07/13/22 11:42:00 AM,25.385,51.279,,,,
7436,07/13/22 11:42:30 AM,25.385,51.279,,,,
7437,07/13/22 11:43:00 AM,25.385,51.279,,,,
7438,07/13/22 11:43:30 AM,25.385,51.311,,,,
7439,07/13/22 11:44:00 AM,25.385,51.343,,,,
7440,07/13/22 11:44:30 AM,25.385,51.343,,,,
7441,07/13/22 11:45:00 AM,25.385,51.343,,,,
7442,07/13/22 11:45:30 AM,25.385,51.343,,,,
7443,07/13/22 11:46:00 AM,25.385,51.374,,,,
7444,07/13/22 11:46:30 AM,25.385,51.374,,,,
7445,07/13/22 11:47:00 AM,25.385,51.406,,,,
7446,07/13/22 11:47:30 AM,25.385,51.374,,,,
7447,07/13/22 11:48:00 AM,25.385,51.374,,,,
7448,07/13/22 11:48:30 AM,25.385,51.406,,,,
7449,07/13/22 11:49:00 AM,25.385,51.406,,,,
7450,07/13/22 11:49:30 AM,25.385,51.406,,,,
7451,07/13/22 11:50:00 AM,25.385,51.406,,,,
7452,07/13/22 11:50:30 AM,25.385,51.406,,,,
7453,07/13/22 11:51:00 AM,25.385,51.406,,,,
7454,07/13/22 11:51:30 AM,25.385,51.406,,,,
7455,07/13/22 11:52:00 AM,25.385,51.438,,,,
7456,07/13/22 11:52:30 AM,25.385,51.470,,,,
7457,07/13/22 11:53:00 AM,25.385,51.438,,,,
7458,07/13/22 11:53:30 AM,25.385,51.470,,,,
7459,07/13/22 11:54:00 AM,25.385,51.501,,,,
7460,07/13/22 11:54:30 AM,25.385,51.470,,,,
7461,07/13/22 11:55:00 AM,25.385,51.501,,,,
7462,07/13/22 11:55:30 AM,25.385,51.501,,,,
7463,07/13/22 11:56:00 AM,25.409,51.505,,,,
7464,07/13/22 11:56:30 AM,25.385,51.501,,,,
7465,07/13/22 11:57:00 AM,25.409,51.536,,,,
7466,07/13/22 11:57:30 AM,25.409,51.536,,,,
7467,07/13/22 11:58:00 AM,25.409,51.568,,,,
7468,07/13/22 11:58:30 AM,25.385,51.501,,,,
7469,07/13/22 11:59:00 AM,25.409,51.568,,,,
7470,07/13/22 11:59:30 AM,25.409,51.568,,,,
7471,07/13/22 12:00:00 PM,25.385,51.565,,,,
7472,07/13/22 12:00:30 PM,25.385,51.596,,,,
7473,07/13/22 12:01:00 PM,25.385,51.596,,,,
7474,07/13/22 12:01:30 PM,25.385,51.596,,,,
7475,07/13/22 12:02:00 PM,25.385,51.628,,,,
7476,07/13/22 12:02:30 PM,25.385,51.628,,,,
7477,07/13/22 12:03:00 PM,25.385,51.628,,,,
7478,07/13/22 12:03:30 PM,25.385,51.628,,,,
7479,07/13/22 12:04:00 PM,25.385,51.628,,,,
7480,07/13/22 12:04:30 PM,25.385,51.628,,,,
7481,07/13/22 12:05:00 PM,25.385,51.628,,,,
7482,07/13/22 12:05:30 PM,25.385,51.628,,,,
7483,07/13/22 12:06:00 PM,25.385,51.628,,,,
7484,07/13/22 12:06:30 PM,25.385,51.660,,,,
7485,07/13/22 12:07:00 PM,25.385,51.660,,,,
7486,07/13/22 12:07:30 PM,25.385,51.660,,,,
7487,07/13/22 12:08:00 PM,25.409,51.695,,,,
7488,07/13/22 12:08:30 PM,25.385,51.692,,,,
7489,07/13/22 12:09:00 PM,25.385,51.692,,,,
7490,07/13/22 12:09:30 PM,25.385,51.692,,,,
7491,07/13/22 12:10:00 PM,25.385,51.755,,,,
7492,07/13/22 12:10:30 PM,25.385,51.755,,,,
7493,07/13/22 12:11:00 PM,25.385,51.755,,,,
7494,07/13/22 12:11:30 PM,25.409,51.758,,,,
7495,07/13/22 12:12:00 PM,25.385,51.787,,,,
7496,07/13/22 12:12:30 PM,25.409,51.790,,,,
7497,07/13/22 12:13:00 PM,25.409,51.822,,,,
7498,07/13/22 12:13:30 PM,25.409,51.822,,,,
7499,07/13/22 12:14:00 PM,25.409,51.854,,,,
7500,07/13/22 12:14:30 PM,25.409,51.885,,,,
7501,07/13/22 12:15:00 PM,25.409,51.917,,,,
7502,07/13/22 12:15:30 PM,25.385,51.914,,,,
7503,07/13/22 12:16:00 PM,25.385,51.945,,,,
7504,07/13/22 12:16:30 PM,25.385,51.977,,,,
7505,07/13/22 12:17:00 PM,25.409,52.012,,,,
7506,07/13/22 12:17:30 PM,25.409,52.044,,,,
7507,07/13/22 12:18:00 PM,25.385,52.040,,,,
7508,07/13/22 12:18:30 PM,25.385,52.072,,,,
7509,07/13/22 12:19:00 PM,25.409,52.107,,,,
7510,07/13/22 12:19:30 PM,25.385,52.135,,,,
7511,07/13/22 12:20:00 PM,25.385,52.167,,,,
7512,07/13/22 12:20:30 PM,25.385,52.167,,,,
7513,07/13/22 12:21:00 PM,25.409,52.202,,,,
7514,07/13/22 12:21:30 PM,25.385,52.199,,,,
7515,07/13/22 12:22:00 PM,25.385,52.262,,,,
7516,07/13/22 12:22:30 PM,25.385,52.294,,,,
7517,07/13/22 12:23:00 PM,25.385,52.325,,,,
7518,07/13/22 12:23:30 PM,25.385,52.325,,,,
7519,07/13/22 12:24:00 PM,25.385,52.325,,,,
7520,07/13/22 12:24:30 PM,25.385,52.357,,,,
7521,07/13/22 12:25:00 PM,25.409,52.360,,,,
7522,07/13/22 12:25:30 PM,25.409,52.392,,,,
7523,07/13/22 12:26:00 PM,25.409,52.392,,,,
7524,07/13/22 12:26:30 PM,25.409,52.392,,,,
7525,07/13/22 12:27:00 PM,25.409,52.392,,,,
7526,07/13/22 12:27:30 PM,25.409,52.424,,,,
7527,07/13/22 12:28:00 PM,25.409,52.455,,,,
7528,07/13/22 12:28:30 PM,25.409,52.455,,,,
7529,07/13/22 12:29:00 PM,25.409,52.487,,,,
7530,07/13/22 12:29:30 PM,25.409,52.487,,,,
7531,07/13/22 12:30:00 PM,25.409,52.487,,,,
7532,07/13/22 12:30:30 PM,25.409,52.519,,,,
7533,07/13/22 12:31:00 PM,25.409,52.519,,,,
7534,07/13/22 12:31:30 PM,25.409,52.519,,,,
7535,07/13/22 12:32:00 PM,25.409,52.550,,,,
7536,07/13/22 12:32:30 PM,25.409,52.550,,,,
7537,07/13/22 12:33:00 PM,25.409,52.550,,,,
7538,07/13/22 12:33:30 PM,25.433,52.585,,,,
7539,07/13/22 12:34:00 PM,25.433,52.585,,,,
7540,07/13/22 12:34:30 PM,25.409,52.582,,,,
7541,07/13/22 12:35:00 PM,25.433,52.617,,,,
7542,07/13/22 12:35:30 PM,25.433,52.617,,,,
7543,07/13/22 12:36:00 PM,25.409,52.645,,,,
7544,07/13/22 12:36:30 PM,25.433,52.649,,,,
7545,07/13/22 12:37:00 PM,25.433,52.680,,,,
7546,07/13/22 12:37:30 PM,25.433,52.680,,,,
7547,07/13/22 12:38:00 PM,25.433,52.680,,,,
7548,07/13/22 12:38:30 PM,25.409,52.708,,,,
7549,07/13/22 12:39:00 PM,25.409,52.708,,,,
7550,07/13/22 12:39:30 PM,25.409,52.740,,,,
7551,07/13/22 12:40:00 PM,25.433,52.775,,,,
7552,07/13/22 12:40:30 PM,25.433,52.807,,,,
7553,07/13/22 12:41:00 PM,25.433,52.807,,,,
7554,07/13/22 12:41:30 PM,25.433,52.838,,,,
7555,07/13/22 12:42:00 PM,25.409,52.803,,,,
7556,07/13/22 12:42:30 PM,25.433,52.807,,,,
7557,07/13/22 12:43:00 PM,25.409,52.803,,,,
7558,07/13/22 12:43:30 PM,25.409,52.835,,,,
7559,07/13/22 12:44:00 PM,25.433,52.870,,,,
7560,07/13/22 12:44:30 PM,25.433,52.870,,,,
7561,07/13/22 12:45:00 PM,25.433,52.870,,,,
7562,07/13/22 12:45:30 PM,25.433,52.901,,,,
7563,07/13/22 12:46:00 PM,25.433,52.901,,,,
7564,07/13/22 12:46:30 PM,25.433,52.901,,,,
7565,07/13/22 12:47:00 PM,25.433,52.901,,,,
7566,07/13/22 12:47:30 PM,25.458,52.905,,,,
7567,07/13/22 12:48:00 PM,25.433,52.933,,,,
7568,07/13/22 12:48:30 PM,25.433,52.933,,,,
7569,07/13/22 12:49:00 PM,25.433,52.965,,,,
7570,07/13/22 12:49:30 PM,25.458,52.968,,,,
7571,07/13/22 12:50:00 PM,25.458,52.968,,,,
7572,07/13/22 12:50:30 PM,25.433,52.996,,,,
7573,07/13/22 12:51:00 PM,25.458,52.968,,,,
7574,07/13/22 12:51:30 PM,25.458,53.000,,,,
7575,07/13/22 12:52:00 PM,25.458,53.031,,,,
7576,07/13/22 12:52:30 PM,25.458,53.031,,,,
7577,07/13/22 12:53:00 PM,25.458,53.063,,,,
7578,07/13/22 12:53:30 PM,25.458,53.031,,,,
7579,07/13/22 12:54:00 PM,25.458,53.031,,,,
7580,07/13/22 12:54:30 PM,25.458,53.063,,,,
7581,07/13/22 12:55:00 PM,25.458,53.094,,,,
7582,07/13/22 12:55:30 PM,25.458,53.094,,,,
7583,07/13/22 12:56:00 PM,25.458,53.094,,,,
7584,07/13/22 12:56:30 PM,25.458,53.094,,,,
7585,07/13/22 12:57:00 PM,25.458,53.094,,,,
7586,07/13/22 12:57:30 PM,25.458,53.094,,,,
7587,07/13/22 12:58:00 PM,25.458,53.094,,,,
7588,07/13/22 12:58:30 PM,25.458,53.126,,,,
7589,07/13/22 12:59:00 PM,25.458,53.126,,,,
7590,07/13/22 12:59:30 PM,25.482,53.129,,,,
7591,07/13/22 01:00:00 PM,25.482,53.129,,,,
7592,07/13/22 01:00:30 PM,25.458,53.126,,,,
7593,07/13/22 01:01:00 PM,25.458,53.158,,,,
7594,07/13/22 01:01:30 PM,25.458,53.158,,,,
7595,07/13/22 01:02:00 PM,25.482,53.161,,,,
7596,07/13/22 01:02:30 PM,25.458,53.158,,,,
7597,07/13/22 01:03:00 PM,25.458,53.158,,,,
7598,07/13/22 01:03:30 PM,25.458,53.189,,,,
7599,07/13/22 01:04:00 PM,25.458,53.221,,,,
7600,07/13/22 01:04:30 PM,25.458,53.221,,,,
7601,07/13/22 01:05:00 PM,25.458,53.221,,,,
7602,07/13/22 01:05:30 PM,25.458,53.221,,,,
7603,07/13/22 01:06:00 PM,25.458,53.252,,,,
7604,07/13/22 01:06:30 PM,25.458,53.252,,,,
7605,07/13/22 01:07:00 PM,25.458,53.284,,,,
7606,07/13/22 01:07:30 PM,25.458,53.284,,,,
7607,07/13/22 01:08:00 PM,25.458,53.284,,,,
7608,07/13/22 01:08:30 PM,25.458,53.315,,,,
7609,07/13/22 01:09:00 PM,25.458,53.315,,,,
7610,07/13/22 01:09:30 PM,25.458,53.347,,,,
7611,07/13/22 01:10:00 PM,25.458,53.347,,,,
7612,07/13/22 01:10:30 PM,25.458,53.347,,,,
7613,07/13/22 01:11:00 PM,25.458,53.379,,,,
7614,07/13/22 01:11:30 PM,25.458,53.379,,,,
7615,07/13/22 01:12:00 PM,25.458,53.379,,,,
7616,07/13/22 01:12:30 PM,25.458,53.347,,,,
7617,07/13/22 01:13:00 PM,25.458,53.410,,,,
7618,07/13/22 01:13:30 PM,25.458,53.473,,,,
7619,07/13/22 01:14:00 PM,25.458,53.473,,,,
7620,07/13/22 01:14:30 PM,25.458,53.473,,,,
7621,07/13/22 01:15:00 PM,25.458,53.505,,,,
7622,07/13/22 01:15:30 PM,25.458,53.505,,,,
7623,07/13/22 01:16:00 PM,25.458,53.505,,,,
7624,07/13/22 01:16:30 PM,25.458,53.536,,,,
7625,07/13/22 01:17:00 PM,25.458,53.536,,,,
7626,07/13/22 01:17:30 PM,25.458,53.536,,,,
7627,07/13/22 01:18:00 PM,25.458,53.536,,,,
7628,07/13/22 01:18:30 PM,25.458,53.505,,,,
7629,07/13/22 01:19:00 PM,25.458,53.536,,,,
7630,07/13/22 01:19:30 PM,25.458,53.536,,,,
7631,07/13/22 01:20:00 PM,25.458,53.536,,,,
7632,07/13/22 01:20:30 PM,25.458,53.536,,,,
7633,07/13/22 01:21:00 PM,25.458,53.568,,,,
7634,07/13/22 01:21:30 PM,25.458,53.536,,,,
7635,07/13/22 01:22:00 PM,25.458,53.568,,,,
7636,07/13/22 01:22:30 PM,25.482,53.571,,,,
7637,07/13/22 01:23:00 PM,25.458,53.568,,,,
7638,07/13/22 01:23:30 PM,25.458,53.536,,,,
7639,07/13/22 01:24:00 PM,25.458,53.568,,,,
7640,07/13/22 01:24:30 PM,25.482,53.571,,,,
7641,07/13/22 01:25:00 PM,25.482,53.603,,,,
7642,07/13/22 01:25:30 PM,25.482,53.603,,,,
7643,07/13/22 01:26:00 PM,25.482,53.603,,,,
7644,07/13/22 01:26:30 PM,25.482,53.603,,,,
7645,07/13/22 01:27:00 PM,25.482,53.603,,,,
7646,07/13/22 01:27:30 PM,25.482,53.634,,,,
7647,07/13/22 01:28:00 PM,25.506,53.638,,,,
7648,07/13/22 01:28:30 PM,25.482,53.666,,,,
7649,07/13/22 01:29:00 PM,25.482,53.603,,,,
7650,07/13/22 01:29:30 PM,25.482,53.603,,,,
7651,07/13/22 01:30:00 PM,25.482,53.666,,,,
7652,07/13/22 01:30:30 PM,25.482,53.666,,,,
7653,07/13/22 01:31:00 PM,25.482,53.666,,,,
7654,07/13/22 01:31:30 PM,25.482,53.697,,,,
7655,07/13/22 01:32:00 PM,25.482,53.697,,,,
7656,07/13/22 01:32:30 PM,25.506,53.732,,,,
7657,07/13/22 01:33:00 PM,25.482,53.729,,,,
7658,07/13/22 01:33:30 PM,25.482,53.729,,,,
7659,07/13/22 01:34:00 PM,25.506,53.764,,,,
7660,07/13/22 01:34:30 PM,25.482,53.760,,,,
